sort,proddesc,batch,GL_reviewed,label_filename,label_completed(1=yes),URL,Link,Reference,publication_id,title,year,scale,north,south,east,west,series,authors
4628,2083,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_2083.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2083.htm,"Withington, C.F., and Sable, E.G., 1969, Geologic map of the Rock Haven quadrangle, Kentucky-Indiana, and part of the Laconia quadrangle, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-780, scale 1:24,000.",2083,"Geologic map of the Rock Haven quadrangle, Kentucky-Indiana, and part of the Laconia quadrangle, Kentucky",1969,24000,38.0167,37.875,-86,-86.125,Geologic Quadrangle Map GQ-780,"Withington, C.F.; Sable, E.G."
4629,2995,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_2995.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2995.htm,"Witkind, I.J., 1957, Preliminary geologic map of the Agathla Peak NE quadrangle, Arizona-Utah: U.S. Geological Survey, Mineral Investigations Field Studies Map MF-89, scale 1:24,000.",2995,"Preliminary geologic map of the Agathla Peak NE quadrangle, Arizona-Utah",1957,24000,37,36.875,-110,-110.125,Mineral Investigations Field Studies Map MF-89,"Witkind, I.J."
4630,2994,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_2994.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2994.htm,"Witkind, I.J., 1957, Preliminary geologic map of the Agathla Peak NW quadrangle, Arizona-Utah: U.S. Geological Survey, Mineral Investigations Field Studies Map MF-88, scale 1:24,000.",2994,"Preliminary geologic map of the Agathla Peak NW quadrangle, Arizona-Utah",1957,24000,37,36.875,-110.125,-110.25,Mineral Investigations Field Studies Map MF-88,"Witkind, I.J."
4631,2997,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_2997.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2997.htm,"Witkind, I.J., 1957, Preliminary geologic map of the Agathla Peak SE quadrangle, Arizona: U.S. Geological Survey, Mineral Investigations Field Studies Map MF-90, scale 1:24,000.",2997,"Preliminary geologic map of the Agathla Peak SE quadrangle, Arizona",1957,24000,36.875,36.75,-110,-110.125,Mineral Investigations Field Studies Map MF-90,"Witkind, I.J."
4632,2998,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_2998.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2998.htm,"Witkind, I.J., 1957, Preliminary geologic map of the Agathla Peak SW quadrangle, Arizona: U.S. Geological Survey, Mineral Investigations Field Studies Map MF-91, scale 1:24,000.",2998,"Preliminary geologic map of the Agathla Peak SW quadrangle, Arizona",1957,24000,36.875,36.75,-110.125,-110.25,Mineral Investigations Field Studies Map MF-91,"Witkind, I.J."
4633,2991,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_2991.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2991.htm,"Witkind, I.J., 1957, Preliminary geologic map of the Boot Mesa NE quadrangle, Arizona-Utah: U.S. Geological Survey, Mineral Investigations Field Studies Map MF-85, scale 1:24,000.",2991,"Preliminary geologic map of the Boot Mesa NE quadrangle, Arizona-Utah",1957,24000,37,36.875,-110.25,-110.375,Mineral Investigations Field Studies Map MF-85,"Witkind, I.J."
4634,2990,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_2990.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2990.htm,"Witkind, I.J., 1957, Preliminary geologic map of the Boot Mesa NW quadrangle, Arizona-Utah: U.S. Geological Survey, Mineral Investigations Field Studies Map MF-84, scale 1:24,000.",2990,"Preliminary geologic map of the Boot Mesa NW quadrangle, Arizona-Utah",1957,24000,37,36.875,-110.375,-110.5,Mineral Investigations Field Studies Map MF-84,"Witkind, I.J."
4635,2992,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_2992.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2992.htm,"Witkind, I.J., 1957, Preliminary geologic map of the Boot Mesa SE quadrangle, Arizona: U.S. Geological Survey, Mineral Investigations Field Studies Map MF-86, scale 1:24,000.",2992,"Preliminary geologic map of the Boot Mesa SE quadrangle, Arizona",1957,24000,36.875,36.75,-110.25,-110.375,Mineral Investigations Field Studies Map MF-86,"Witkind, I.J."
4636,2993,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_2993.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2993.htm,"Witkind, I.J., 1957, Preliminary geologic map of the Boot Mesa SW quadrangle, Arizona: U.S. Geological Survey, Mineral Investigations Field Studies Map MF-87, scale 1:24,000.",2993,"Preliminary geologic map of the Boot Mesa SW quadrangle, Arizona",1957,24000,36.875,36.75,-110.375,-110.5,Mineral Investigations Field Studies Map MF-87,"Witkind, I.J."
4637,3000,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_3000.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_3000.htm,"Witkind, I.J., 1957, Preliminary geologic map of the Dinnehotso NE quadrangle, Arizona-Utah: U.S. Geological Survey, Mineral Investigations Field Studies Map MF-93, scale 1:24,000.",3000,"Preliminary geologic map of the Dinnehotso NE quadrangle, Arizona-Utah",1957,24000,37,36.875,-109.75,-109.875,Mineral Investigations Field Studies Map MF-93,"Witkind, I.J."
4638,2999,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_2999.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2999.htm,"Witkind, I.J., 1957, Preliminary geologic map of the Dinnehotso NW quadrangle, Arizona-Utah: U.S. Geological Survey, Mineral Investigations Field Studies Map MF-92, scale 1:24,000.",2999,"Preliminary geologic map of the Dinnehotso NW quadrangle, Arizona-Utah",1957,24000,37,36.875,-109.875,-110,Mineral Investigations Field Studies Map MF-92,"Witkind, I.J."
4639,3001,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_3001.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_3001.htm,"Witkind, I.J., 1957, Preliminary geologic map of the Dinnehotso SE quadrangle, Arizona: U.S. Geological Survey, Mineral Investigations Field Studies Map MF-94, scale 1:24,000.",3001,"Preliminary geologic map of the Dinnehotso SE quadrangle, Arizona",1957,24000,36.875,36.75,-109.75,-109.875,Mineral Investigations Field Studies Map MF-94,"Witkind, I.J."
4640,3002,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_3002.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_3002.htm,"Witkind, I.J., 1957, Preliminary geologic map of the Dinnehotso SW quadrangle, Arizona: U.S. Geological Survey, Mineral Investigations Field Studies Map MF-95, scale 1:24,000.",3002,"Preliminary geologic map of the Dinnehotso SW quadrangle, Arizona",1957,24000,36.875,36.75,-109.875,-110,Mineral Investigations Field Studies Map MF-95,"Witkind, I.J."
4641,2577,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_2577.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2577.htm,"Witkind, I.J., 1958, Preliminary geologic map of the Verdure 2 NW quadrangle, San Juan County, Utah: U.S. Geological Survey, Mineral Investigations Field Studies Map MF-162, scale 1:24,000.",2577,"Preliminary geologic map of the Verdure 2 NW quadrangle, San Juan County, Utah",1958,24000,38,37.875,-109.375,-109.5,Mineral Investigations Field Studies Map MF-162,"Witkind, I.J."
4642,8429,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_8429.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_8429.htm,"Witkind, I.J., 1969, Preliminary geologic map of the Barker (7 1/2 minute) quadrangle, Judith Basin and Cascade Counties, Montana: U.S. Geological Survey, Open-File Report OF-69-320, scale 1:24,000.",8429,"Preliminary geologic map of the Barker (7 1/2 minute) quadrangle, Judith Basin and Cascade Counties, Montana",1969,24000,47.125,47,-110.625,-110.75,Open-File Report OF-69-320,"Witkind, I.J."
4643,2237,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_2237.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2237.htm,"Witkind, I.J., 1971, Geologic map of the Tompkinsville quadrangle, and part of the Union Hill quadrangle, Monroe County, Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-937, scale 1:24,000.",2237,"Geologic map of the Tompkinsville quadrangle, and part of the Union Hill quadrangle, Monroe County, Kentucky",1971,24000,36.75,36.6167,-85.625,-85.75,Geologic Quadrangle Map GQ-937,"Witkind, I.J."
4644,14545,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14545.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14545.htm,"Witkind, I.J., 1977, Preliminary map showing surficial deposits in the Cilly Creek quadrangle, Lake County, Montana: U.S. Geological Survey, Open-File Report OF-77-860, scale 1:24,000.",14545,"Preliminary map showing surficial deposits in the Cilly Creek quadrangle, Lake County, Montana",1977,24000,47.875,47.75,-113.75,-113.875,Open-File Report OF-77-860,"Witkind, I.J."
4645,14346,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14346.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14346.htm,"Witkind, I.J., 1977, Preliminary map showing surficial deposits in the Cygnet Lake quadrangle, Missoula County, Montana: U.S. Geological Survey, Open-File Report OF-77-198, scale 1:24,000.",14346,"Preliminary map showing surficial deposits in the Cygnet Lake quadrangle, Missoula County, Montana",1977,24000,47.5,47.375,-113.625,-113.75,Open-File Report OF-77-198,"Witkind, I.J."
4646,14474,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14474.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14474.htm,"Witkind, I.J., 1977, Preliminary map showing surficial deposits in the east half of the Peck Lake quadrangle, Missoula and Lake Counties, Montana: U.S. Geological Survey, Open-File Report OF-77-539, scale 1:24,000.",14474,"Preliminary map showing surficial deposits in the east half of the Peck Lake quadrangle, Missoula and Lake Counties, Montana",1977,24000,47.625,47.5,-113.75,-113.875,Open-File Report OF-77-539,"Witkind, I.J."
4647,14349,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14349.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14349.htm,"Witkind, I.J., 1977, Preliminary map showing surficial deposits in the Lake Inez quadrangle, Missoula County, Montana: U.S. Geological Survey, Open-File Report OF-77-200, scale 1:24,000.",14349,"Preliminary map showing surficial deposits in the Lake Inez quadrangle, Missoula County, Montana",1977,24000,47.375,47.25,-113.5,-113.625,Open-File Report OF-77-200,"Witkind, I.J."
4648,14344,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14344.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14344.htm,"Witkind, I.J., 1977, Preliminary map showing surficial deposits in the north half of the Ovando quadrangle, Powell County, Montana: U.S. Geological Survey, Open-File Report OF-77-196, scale 1:24,000.",14344,"Preliminary map showing surficial deposits in the north half of the Ovando quadrangle, Powell County, Montana",1977,24000,47.125,47,-113.125,-113.25,Open-File Report OF-77-196,"Witkind, I.J."
4649,14345,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14345.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14345.htm,"Witkind, I.J., 1977, Preliminary map showing surficial deposits in the Salmon Lake quadrangle, Missoula County, Montana: U.S. Geological Survey, Open-File Report OF-77-197, scale 1:24,000.",14345,"Preliminary map showing surficial deposits in the Salmon Lake quadrangle, Missoula County, Montana",1977,24000,47.125,47,-113.375,-113.5,Open-File Report OF-77-197,"Witkind, I.J."
4650,14546,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14546.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14546.htm,"Witkind, I.J., 1977, Preliminary map showing surficial deposits in the Salmon Prairie quadrangle, Lake County, Montana: U.S. Geological Survey, Open-File Report OF-77-861, scale 1:24,000.",14546,"Preliminary map showing surficial deposits in the Salmon Prairie quadrangle, Lake County, Montana",1977,24000,47.75,47.625,-113.75,-113.875,Open-File Report OF-77-861,"Witkind, I.J."
4651,14351,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14351.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14351.htm,"Witkind, I.J., 1977, Preliminary map showing surficial deposits in the Seeley Lake East quadrangle, Missoula and Powell Counties, Montana: U.S. Geological Survey, Open-File Report OF-77-202, scale 1:24,000.",14351,"Preliminary map showing surficial deposits in the Seeley Lake East quadrangle, Missoula and Powell Counties, Montana",1977,24000,47.25,47.125,-113.375,-113.5,Open-File Report OF-77-202,"Witkind, I.J."
4652,14350,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14350.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14350.htm,"Witkind, I.J., 1977, Preliminary map showing surficial deposits in the Seeley Lake West quadrangle, Missoula County, Montana: U.S. Geological Survey, Open-File Report OF-77-201, scale 1:24,000.",14350,"Preliminary map showing surficial deposits in the Seeley Lake West quadrangle, Missoula County, Montana",1977,24000,47.25,47.125,-113.5,-113.625,Open-File Report OF-77-201,"Witkind, I.J."
4653,14451,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14451.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14451.htm,"Witkind, I.J., 1977, Preliminary map showing surficial deposits in the south half of the Coopers Lake quadrangle, Powell County, Montana: U.S. Geological Survey, Open-File Report OF-77-466, scale 1:24,000.",14451,"Preliminary map showing surficial deposits in the south half of the Coopers Lake quadrangle, Powell County, Montana",1977,24000,47.125,47,-112.875,-113,Open-File Report OF-77-466,"Witkind, I.J."
4654,14450,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14450.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14450.htm,"Witkind, I.J., 1977, Preliminary map showing surficial deposits in the south half of the Ovando Mountain quadrangle, Powell County, Montana: U.S. Geological Survey, Open-File Report OF-77-465, scale 1:24,000.",14450,"Preliminary map showing surficial deposits in the south half of the Ovando Mountain quadrangle, Powell County, Montana",1977,24000,47.125,47,-113,-113.125,Open-File Report OF-77-465,"Witkind, I.J."
4655,14475,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14475.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14475.htm,"Witkind, I.J., 1977, Preliminary map showing surficial deposits in the west half of the Condon quadrangle, Missoula, Lake, and Flathead Counties, Montana: U.S. Geological Survey, Open-File Report OF-77-540, scale 1:24,000.",14475,"Preliminary map showing surficial deposits in the west half of the Condon quadrangle, Missoula, Lake, and Flathead Counties, Montana",1977,24000,47.625,47.5,-111.625,-111.75,Open-File Report OF-77-540,"Witkind, I.J."
4656,14347,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14347.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14347.htm,"Witkind, I.J., 1977, Preliminary map showing surficial deposits in the west half of the Holland Lake quadrangle, Missoula County, Montana: U.S. Geological Survey, Open-File Report OF-77-199, scale 1:24,000.",14347,"Preliminary map showing surficial deposits in the west half of the Holland Lake quadrangle, Missoula County, Montana",1977,24000,47.5,47.375,-113.5,-113.625,Open-File Report OF-77-199,"Witkind, I.J."
4657,14352,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14352.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14352.htm,"Witkind, I.J., 1977, Preliminary map showing surficial deposits in the Woodworth quadrangle, Missoula and Powell Counties, Montana: U.S. Geological Survey, Open-File Report OF-77-203, scale 1:24,000.",14352,"Preliminary map showing surficial deposits in the Woodworth quadrangle, Missoula and Powell Counties, Montana",1977,24000,47.125,47,-113.25,-113.375,Open-File Report OF-77-203,"Witkind, I.J."
4658,14635,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14635.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14635.htm,"Witkind, I.J., 1978, Preliminary map showing surficial deposits in the Big Fork quadrangle, Lake and Flathead Counties, Montana: U.S. Geological Survey, Open-File Report OF-78-174, scale 1:24,000.",14635,"Preliminary map showing surficial deposits in the Big Fork quadrangle, Lake and Flathead Counties, Montana",1978,24000,48.125,48,-114,-114.125,Open-File Report OF-78-174,"Witkind, I.J."
4659,14623,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14623.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14623.htm,"Witkind, I.J., 1978, Preliminary map showing surficial deposits in the northeast quarter of the Yew Creek quadrangle, Lake County, Montana: U.S. Geological Survey, Open-File Report OF-78-136, scale 1:24,000.",14623,"Preliminary map showing surficial deposits in the northeast quarter of the Yew Creek quadrangle, Lake County, Montana",1978,24000,48,47.875,-113.875,-114,Open-File Report OF-78-136,"Witkind, I.J."
4660,14622,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14622.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14622.htm,"Witkind, I.J., 1978, Preliminary map showing surficial deposits in the southwest quarter of the Swan Lake quadrangle, Lake and Flathead Counties, Montana: U.S. Geological Survey, Open-File Report OF-78-135, scale 1:24,000.",14622,"Preliminary map showing surficial deposits in the southwest quarter of the Swan Lake quadrangle, Lake and Flathead Counties, Montana",1978,24000,48,47.875,-113.75,-113.875,Open-File Report OF-78-135,"Witkind, I.J."
4661,14634,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_14634.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_14634.htm,"Witkind, I.J., 1978, Preliminary map showing surficial deposits in the west half of the Crater Lake quadrangle, Lake and Flathead Counties, Montana: U.S. Geological Survey, Open-File Report OF-78-173, scale 1:24,000.",14634,"Preliminary map showing surficial deposits in the west half of the Crater Lake quadrangle, Lake and Flathead Counties, Montana",1978,24000,48.125,48,-113.875,-114,Open-File Report OF-78-173,"Witkind, I.J."
4662,9009,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_9009.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_9009.htm,"Witkind, I.J., 1979, Reconnaissance geologic map of the Wellington quadrangle, Carbon County, Utah: U.S. Geological Survey, Miscellaneous Investigations Series Map I-1178, scale 1:24,000.",9009,"Reconnaissance geologic map of the Wellington quadrangle, Carbon County, Utah",1979,24000,39.625,39.5,-110.625,-110.75,Miscellaneous Investigations Series Map I-1178,"Witkind, I.J."
4663,9032,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_9032.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_9032.htm,"Witkind, I.J., 1980, Reconnaissance geologic map of the Mounds quadrangle, Carbon and Emery Counties, Utah: U.S. Geological Survey, Miscellaneous Investigations Series Map I-1202, scale 1:24,000.",9032,"Reconnaissance geologic map of the Mounds quadrangle, Carbon and Emery Counties, Utah",1980,24000,39.5,39.375,-110.5,-110.625,Miscellaneous Investigations Series Map I-1202,"Witkind, I.J."
4664,9126,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_9126.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_9126.htm,"Witkind, I.J., 1981, Reconnaissance geologic map of the Redmond quadrangle, Sanpete and Sevier Counties, Utah: U.S. Geological Survey, Miscellaneous Investigations Series Map I-1304-A, scale 1:24,000.",9126,"Reconnaissance geologic map of the Redmond quadrangle, Sanpete and Sevier Counties, Utah",1981,24000,39.125,39,-111.75,-111.875,Miscellaneous Investigations Series Map I-1304-A,"Witkind, I.J."
4665,3902,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_3902.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_3902.htm,"Wobus, R.A., 1976, Reconnaissance geologic map of the Glentivar quadrangle, Park County, Colorado: U.S. Geological Survey, Miscellaneous Field Studies Map MF-759, scale 1:24,000.",3902,"Reconnaissance geologic map of the Glentivar quadrangle, Park County, Colorado",1976,24000,39.125,39,-105.5,-105.625,Miscellaneous Field Studies Map MF-759,"Wobus, R.A."
4666,7796,,,,,https://ngmdb.usgs.gov/Prodesc/proddesc_7796.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_7796.htm,"Wobus, R.A., Chase, R.B., Scott, G.R., and Taylor, R.B., 1985, Reconnaissance geologic map of the Cooper Mountain quadrangle, Fremont County, Colorado: U.S. Geological Survey, Miscellaneous Field Studies Map MF-1762, scale 1:24,000.",7796,"Reconnaissance geologic map of the Cooper Mountain quadrangle, Fremont County, Colorado",1985,24000,38.625,38.5,-105.125,-105.25,Miscellaneous Field Studies Map MF-1762,"Wobus, R.A.; Chase, R.B.; Scott, G.R.; Taylor, R.B."
